-0.011063,-0.129861,0.823165,-0.053655,0.007443,-0.683630,0.727815,0.107021,0.141405,0.063716,0.128517,-0.014487,-0.041580,0.122614,-0.054640,-0.210975,0.151942,0.019749,0.062654,0.042886,0.083603,-0.034143,0.062752,0.592692,-0.222582,1.246283,-0.348017,0.100963,0.193191,0.071242,-0.843114,0.300165,1.168761,0.272711,0.140595,-0.108727
-0.011041,-0.128797,0.823325,-0.053654,0.008538,-0.684009,0.727448,0.105237,0.142845,0.064316,0.126232,-0.011799,-0.041755,0.121310,-0.052587,-0.209777,0.147486,0.024091,0.061827,0.038495,0.087605,-0.035249,0.056823,0.589611,-0.221422,1.265384,-0.351472,0.087596,0.187027,0.050359,-0.844044,0.318182,1.191944,0.278742,0.127672,-0.102742
-0.011104,-0.128403,0.823352,-0.053787,0.008558,-0.684044,0.727405,0.104732,0.143160,0.064338,0.126350,-0.011426,-0.041910,0.121208,-0.052162,-0.209508,0.146626,0.024945,0.061526,0.035697,0.088315,-0.034780,0.056373,0.589334,-0.218873,1.270481,-0.351767,0.083837,0.184974,0.041308,-0.843084,0.325781,1.200501,0.280588,0.123725,-0.100748
-0.011087,-0.128167,0.823356,-0.053882,0.008511,-0.684049,0.727394,0.104524,0.143312,0.064321,0.126438,-0.011276,-0.042077,0.121132,-0.051969,-0.209283,0.146427,0.025174,0.061297,0.034159,0.088528,-0.034273,0.056925,0.589521,-0.216907,1.271616,-0.351681,0.082813,0.184283,0.036961,-0.841988,0.329306,1.204006,0.281446,0.122405,-0.100100
-0.011058,-0.128018,0.823357,-0.053978,0.008405,-0.684095,0.727344,0.104615,0.143280,0.064478,0.126485,-0.011237,-0.042214,0.121155,-0.052037,-0.209371,0.146459,0.025287,0.061204,0.033203,0.088385,-0.034196,0.057771,0.588115,-0.217064,1.273679,-0.351904,0.082810,0.183549,0.035220,-0.841728,0.331953,1.206376,0.281847,0.122206,-0.099257
-0.010989,-0.127832,0.823353,-0.054028,0.008344,-0.684151,0.727288,0.104667,0.143189,0.064679,0.126481,-0.011245,-0.042296,0.121109,-0.052165,-0.209423,0.146483,0.025359,0.061182,0.032740,0.088441,-0.034078,0.058319,0.586660,-0.217873,1.275727,-0.352239,0.082943,0.182885,0.034114,-0.841321,0.333836,1.208214,0.282216,0.122227,-0.098677
-0.011005,-0.127738,0.823350,-0.054072,0.008290,-0.684213,0.727228,0.104707,0.143098,0.064896,0.126475,-0.011256,-0.042378,0.121041,-0.052293,-0.209463,0.146511,0.025430,0.061161,0.032497,0.088497,-0.033995,0.058686,0.585211,-0.218928,1.277819,-0.352612,0.083102,0.182237,0.033374,-0.840927,0.335361,1.209824,0.282550,0.122330,-0.098166
-0.010986,-0.127639,0.823345,-0.054112,0.008238,-0.684298,0.727145,0.104810,0.143125,0.065134,0.126458,-0.011281,-0.042276,0.120924,-0.052015,-0.208553,0.146433,0.025526,0.060993,0.032254,0.088567,-0.034166,0.058487,0.584691,-0.219274,1.278829,-0.352566,0.083228,0.181956,0.032331,-0.840496,0.335997,1.211055,0.282532,0.122420,-0.097642
-0.010973,-0.127537,0.823340,-0.054154,0.008188,-0.684391,0.727056,0.104907,0.143172,0.065390,0.126452,-0.011313,-0.042182,0.120806,-0.051718,-0.207630,0.146337,0.025640,0.060813,0.032055,0.088604,-0.034300,0.058275,0.584228,-0.219559,1.279723,-0.352493,0.083373,0.181841,0.031360,-0.840027,0.336429,1.212189,0.282508,0.122452,-0.097260
-0.011047,-0.127524,0.823335,-0.054198,0.008138,-0.684484,0.726965,0.105004,0.143221,0.065647,0.126449,-0.011345,-0.042089,0.120691,-0.051418,-0.206705,0.146242,0.025751,0.060633,0.031881,0.088639,-0.034427,0.058058,0.583771,-0.219857,1.280587,-0.352416,0.083535,0.181747,0.030437,-0.839549,0.336810,1.213292,0.282475,0.122487,-0.096899
-0.011086,-0.127395,0.823344,-0.054258,0.008105,-0.684491,0.726954,0.105027,0.143295,0.065255,0.126489,-0.011255,-0.042134,0.120969,-0.052119,-0.209182,0.146459,0.025516,0.061260,0.031857,0.088778,-0.034448,0.057593,0.584881,-0.218683,1.279322,-0.352682,0.083020,0.182136,0.030921,-0.840582,0.336130,1.213391,0.283009,0.122261,-0.097363
-0.011099,-0.127372,0.823344,-0.054293,0.008024,-0.684427,0.727013,0.105092,0.143231,0.065215,0.126496,-0.011173,-0.042140,0.121105,-0.052235,-0.209547,0.146537,0.025438,0.061453,0.031708,0.088851,-0.034438,0.057224,0.585865,-0.217584,1.277936,-0.352925,0.082578,0.182595,0.031377,-0.841348,0.334983,1.213026,0.283504,0.122073,-0.097735
-0.011112,-0.127350,0.823345,-0.054331,0.007945,-0.684376,0.727059,0.105172,0.143186,0.065216,0.126497,-0.011095,-0.042152,0.121251,-0.052329,-0.209874,0.146572,0.025387,0.061636,0.031634,0.088927,-0.034425,0.056853,0.586860,-0.216505,1.276503,-0.353162,0.082159,0.183079,0.031928,-0.842112,0.333736,1.212560,0.283970,0.121935,-0.098131
-0.011028,-0.127182,0.823346,-0.054354,0.007906,-0.684311,0.727119,0.105078,0.143075,0.065126,0.126473,-0.011019,-0.042164,0.121225,-0.052360,-0.209527,0.146577,0.025437,0.061234,0.031760,0.089040,-0.034368,0.057606,0.587561,-0.216111,1.276396,-0.353393,0.082843,0.182998,0.032239,-0.842475,0.333477,1.210421,0.283652,0.121810,-0.098145
-0.011038,-0.127106,0.823349,-0.054364,0.007888,-0.684253,0.727173,0.104933,0.142986,0.065045,0.126448,-0.010945,-0.042187,0.121158,-0.052438,-0.209567,0.146582,0.025499,0.061238,0.031761,0.089131,-0.034422,0.058044,0.588278,-0.215600,1.276209,-0.353651,0.083039,0.183046,0.032814,-0.843030,0.333106,1.208117,0.283324,0.121826,-0.098175
-0.010958,-0.127030,0.823351,-0.054368,0.007875,-0.684191,0.727230,0.104769,0.142891,0.064959,0.126431,-0.010869,-0.042208,0.121074,-0.052523,-0.209614,0.146594,0.025559,0.061246,0.031777,0.089224,-0.034492,0.058455,0.588980,-0.215119,1.276073,-0.353906,0.083171,0.183097,0.033459,-0.843600,0.332673,1.205746,0.282991,0.121875,-0.098212
-0.011118,-0.126935,0.823344,-0.054397,0.007815,-0.684228,0.727194,0.104888,0.143045,0.064929,0.126429,-0.010872,-0.042214,0.121148,-0.052369,-0.209643,0.146583,0.025359,0.061108,0.031928,0.089359,-0.034585,0.058433,0.588826,-0.215036,1.276104,-0.353377,0.083020,0.183234,0.033054,-0.842896,0.332800,1.205381,0.282533,0.122020,-0.098436
-0.011281,-0.126910,0.823338,-0.054451,0.007735,-0.684270,0.727152,0.105055,0.143216,0.064916,0.126439,-0.010871,-0.042228,0.121260,-0.052204,-0.209659,0.146579,0.025172,0.060959,0.032031,0.089529,-0.034575,0.058705,0.589261,-0.214541,1.276230,-0.353033,0.083034,0.183456,0.032415,-0.842264,0.332960,1.205419,0.282280,0.122118,-0.098437
-0.011446,-0.126884,0.823333,-0.054512,0.007647,-0.684311,0.727109,0.105244,0.143390,0.064900,0.126444,-0.010863,-0.042243,0.121394,-0.052032,-0.209675,0.146573,0.024987,0.060810,0.032065,0.089679,-0.034536,0.059026,0.589727,-0.213970,1.276346,-0.352694,0.083053,0.183655,0.031639,-0.841611,0.333244,1.205561,0.282048,0.122174,-0.098399
-0.011364,-0.126786,0.823329,-0.054574,0.007615,-0.684278,0.727136,0.105324,0.143328,0.064863,0.126445,-0.010902,-0.042228,0.121513,-0.052062,-0.209541,0.146577,0.025055,0.060679,0.031628,0.089636,-0.034835,0.059258,0.591145,-0.212918,1.277367,-0.352903,0.083440,0.182933,0.031287,-0.842281,0.331666,1.207765,0.283485,0.122285,-0.098811
-0.011280,-0.126773,0.823326,-0.054626,0.007589,-0.684243,0.727165,0.105366,0.143255,0.064823,0.126453,-0.010936,-0.042204,0.121605,-0.052105,-0.209412,0.146580,0.025130,0.060556,0.031311,0.089741,-0.035152,0.059284,0.592690,-0.212137,1.278618,-0.352938,0.083826,0.182312,0.030946,-0.842866,0.330094,1.210199,0.284987,0.122218,-0.099145
-0.011196,-0.126757,0.823323,-0.054678,0.007566,-0.684210,0.727193,0.105402,0.143185,0.064785,0.126463,-0.010968,-0.042183,0.121685,-0.052146,-0.209282,0.146586,0.025211,0.060430,0.031037,0.089846,-0.035481,0.059232,0.594232,-0.211419,1.279954,-0.352970,0.084184,0.181672,0.030623,-0.843446,0.328492,1.212682,0.286494,0.122107,-0.099462
-0.011293,-0.126763,0.823321,-0.054664,0.007537,-0.684151,0.727250,0.105376,0.143298,0.064725,0.126475,-0.010895,-0.042256,0.121778,-0.052022,-0.209261,0.146561,0.025053,0.060392,0.031488,0.089497,-0.035433,0.059456,0.592984,-0.211402,1.281555,-0.353607,0.083754,0.181530,0.030272,-0.843197,0.327306,1.216022,0.288191,0.122039,-0.099858
-0.011471,-0.126756,0.823319,-0.054668,0.007493,-0.684099,0.727299,0.105395,0.143411,0.064695,0.126487,-0.010816,-0.042323,0.121891,-0.051903,-0.209219,0.146552,0.024905,0.060357,0.031746,0.089341,-0.035657,0.059672,0.591609,-0.211468,1.283067,-0.354325,0.083516,0.181415,0.029888,-0.843079,0.326247,1.219511,0.289918,0.121893,-0.100236
-0.011560,-0.126750,0.823318,-0.054668,0.007452,-0.684047,0.727349,0.105400,0.143523,0.064660,0.126498,-0.010736,-0.042384,0.121998,-0.051784,-0.209176,0.146534,0.024760,0.060328,0.031991,0.089204,-0.035904,0.059916,0.590210,-0.211530,1.284560,-0.355055,0.083305,0.181315,0.029472,-0.842988,0.325236,1.223036,0.291656,0.121727,-0.100597
-0.011545,-0.126668,0.823322,-0.054683,0.007447,-0.684120,0.727279,0.105404,0.143505,0.064773,0.126493,-0.010701,-0.042372,0.121707,-0.051769,-0.208842,0.146492,0.024868,0.060272,0.031979,0.089507,-0.035821,0.059602,0.589837,-0.211881,1.284495,-0.355323,0.083460,0.181465,0.028836,-0.842793,0.325984,1.224473,0.291524,0.121542,-0.100130
-0.011541,-0.126589,0.823326,-0.054698,0.007442,-0.684213,0.727190,0.105411,0.143503,0.064882,0.126488,-0.010661,-0.042375,0.121416,-0.051741,-0.208518,0.146459,0.024965,0.060204,0.031976,0.089586,-0.035878,0.059482,0.589303,-0.212269,1.284230,-0.355391,0.083449,0.181533,0.028058,-0.842619,0.326805,1.225706,0.291241,0.121554,-0.099640
-0.011449,-0.126600,0.823330,-0.054706,0.007444,-0.684307,0.727101,0.105407,0.143496,0.064988,0.126476,-0.010623,-0.042381,0.121110,-0.051713,-0.208193,0.146427,0.025061,0.060135,0.031951,0.089663,-0.035955,0.059433,0.588769,-0.212610,1.283907,-0.355435,0.083441,0.181613,0.027268,-0.842448,0.327649,1.226918,0.290945,0.121604,-0.099150
-0.011536,-0.126506,0.823321,-0.054691,0.007494,-0.684412,0.727002,0.105351,0.143716,0.065300,0.126471,-0.010756,-0.042373,0.121411,-0.051634,-0.208781,0.146491,0.025002,0.060128,0.031842,0.089674,-0.035932,0.059113,0.589191,-0.212065,1.283832,-0.355345,0.083485,0.181683,0.026649,-0.843255,0.327809,1.228001,0.291085,0.121728,-0.098818
